,Unnamed: 0,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
9,0,N,< 0 DM,0.1617647058823529,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,15.0,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.1617647058823529,delay in paying off in the past,radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.11772793,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,15.0,delay in paying off in the past,radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",25.59276408,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.132138967514038,Y,N,N
9,0,N,< 0 DM,0.1617647058823529,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,15.0,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.83003065,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,female : divorced/separated/married,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,60.4420842,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,female : divorced/separated/married,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1281790733337402,Y,N,N
9,0,N,< 0 DM,0.1617647058823529,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,15.0,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.92077079,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,66.61241371999999,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1311461925506591,Y,N,N
9,0,N,< 0 DM,0.1617647058823529,critical account/ other credits existing (not at this bank),radio/television,0.0675690546935182,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,15.0,critical account/ other credits existing (not at this bank),radio/television,1478.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.1617647058823529,critical account/ other credits existing (not at this bank),radio/television,0.971035106,... < 100 DM,.. >= 7 years,1.0,male : single,none,1.0,"if not A121/A122 : car or other, not in attribute 6",0.4464285714285714,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,15.0,critical account/ other credits existing (not at this bank),radio/television,17897.592016444,... < 100 DM,.. >= 7 years,4.0,male : single,none,4.0,"if not A121/A122 : car or other, not in attribute 6",44.0,none,own,2,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1275811195373535,Y,N,N
10,0,Y,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),furniture/equipment,0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,real estate,0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),furniture/equipment,1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,real estate,34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1283991336822509,Y,Y,Y
10,0,Y,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.22345853,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,>= 200 DM / salary assignments for at least 1 year,19.19518004,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.132328987121582,Y,Y,Y
10,0,Y,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.61859572,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,46.06450896,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1352641582489013,Y,Y,Y
10,0,Y,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.09350015,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,male : single,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,10.3580102,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,male : single,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1290428638458252,Y,Y,Y
10,0,Y,0 <= ... < 200 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,no checking account,0.0735294117647058,critical account/ other credits existing (not at this bank),(vacation - does not exist?),0.0688345988775173,... < 100 DM,.. >= 7 years,0.3333333333333333,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,no checking account,9.0,critical account/ other credits existing (not at this bank),(vacation - does not exist?),1501.0,... < 100 DM,.. >= 7 years,2.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1293859481811523,Y,Y,Y
11,0,N,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.553956109,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),10317.598324966002,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name ",yes,Y,0.1286079883575439,Y,N,N
11,0,N,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.193346439,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),3763.878182386,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,0.1292150020599365,Y,N,N
11,0,N,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,0.1,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,1.3,"if not A121/A122 : car or other, not in attribute 6",23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,0.1312761306762695,Y,N,N
11,0,N,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.099161221,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),2052.156030454,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,0.1299679279327392,Y,N,N
11,0,N,< 0 DM,0.1176470588235294,existing credits paid back duly till now,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,11.999999999999998,existing credits paid back duly till now,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.1176470588235294,all credits at this bank paid back duly,(vacation - does not exist?),0.052272477165181,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0714285714285714,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,11.999999999999998,all credits at this bank paid back duly,(vacation - does not exist?),1200.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name ",yes,Y,0.12962007522583,Y,N,N
12,0,N,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,N,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,no checking account,0.1176470588235294,delay in paying off in the past,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.4,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,unemployed/ unskilled - non-resident,1,none,no,Y,no checking account,11.999999999999998,delay in paying off in the past,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.2,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,unemployed/ unskilled - non-resident,1,none,no,Y,0.1749980449676513,Y,N,N
12,0,N,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,N,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,no checking account,0.1176470588235294,delay in paying off in the past,furniture/equipment,0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,1.1,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,Y,no checking account,11.999999999999998,delay in paying off in the past,furniture/equipment,1413.0,.. >= 1000 DM ,4 <= ... < 7 years,4.300000000000001,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,Y,0.1522519588470459,Y,N,N
12,0,N,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,N,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,no checking account,0.1176470588235294,delay in paying off in the past,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,Y,no checking account,11.999999999999998,delay in paying off in the past,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,Y,0.1297271251678466,Y,N,N
12,0,N,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,N,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,unemployed,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,bank,own,1,skilled employee / official,1,none,no,Y,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,unemployed,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,bank,own,1,skilled employee / official,1,none,no,Y,0.1300287246704101,Y,N,N
12,0,N,no checking account,0.1176470588235294,existing credits paid back duly till now,car (used),0.0639925167822163,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,N,no checking account,11.999999999999998,existing credits paid back duly till now,car (used),1413.0,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,no checking account,0.1176470588235294,delay in paying off in the past,car (used),0.467942167,.. >= 1000 DM ,4 <= ... < 7 years,0.6666666666666667,male : single,none,0.3333333333333333,if not A121 : building society savings agreement/ life insurance,0.6428571428571428,none,own,1,skilled employee / official,1,none,no,Y,no checking account,11.999999999999998,delay in paying off in the past,car (used),8754.380943058,.. >= 1000 DM ,4 <= ... < 7 years,3.0,male : single,none,2.0,if not A121 : building society savings agreement/ life insurance,54.99999999999999,none,own,1,skilled employee / official,1,none,no,Y,0.1301672458648681,Y,N,N
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,no checking account,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,no checking account,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.130540132522583,Y,Y,Y
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (used),0.7740728513260702,.. >= 1000 DM ,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (used),14318.0,.. >= 1000 DM ,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.131721019744873,Y,Y,Y
